Timestamp,Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 22:06:42.382, 0.0398, 0.7432,-0.0499
04-May-2019 22:06:42.401, 0.0384, 0.7464,-0.0490
04-May-2019 22:06:42.420, 0.0372, 0.7490,-0.0473
04-May-2019 22:06:42.440, 0.0367, 0.7512,-0.0453
04-May-2019 22:06:42.460, 0.0368, 0.7535,-0.0439
04-May-2019 22:06:42.479, 0.0371, 0.7565,-0.0437
04-May-2019 22:06:42.499, 0.0380, 0.7604,-0.0447
04-May-2019 22:06:42.518, 0.0391, 0.7636,-0.0459
04-May-2019 22:06:42.537, 0.0410, 0.7682,-0.0476
04-May-2019 22:06:42.556, 0.0431, 0.7730,-0.0490
04-May-2019 22:06:42.576, 0.0446, 0.7781,-0.0499
04-May-2019 22:06:42.596, 0.0446, 0.7834,-0.0502
04-May-2019 22:06:42.615, 0.0437, 0.7894,-0.0501
04-May-2019 22:06:42.635, 0.0427, 0.7953,-0.0499
04-May-2019 22:06:42.654, 0.0419, 0.8005,-0.0494
04-May-2019 22:06:42.673, 0.0412, 0.8037,-0.0489
04-May-2019 22:06:42.693, 0.0409, 0.8074,-0.0481
04-May-2019 22:06:42.712, 0.0409, 0.8107,-0.0475
04-May-2019 22:06:42.732, 0.0411, 0.8140,-0.0469
04-May-2019 22:06:42.751, 0.0408, 0.8175,-0.0462
04-May-2019 22:06:42.771, 0.0399, 0.8214,-0.0451
04-May-2019 22:06:42.790, 0.0386, 0.8252,-0.0442
04-May-2019 22:06:42.810, 0.0376, 0.8288,-0.0437
04-May-2019 22:06:42.830, 0.0378, 0.8321,-0.0437
04-May-2019 22:06:42.850, 0.0391, 0.8353,-0.0440
04-May-2019 22:06:42.868, 0.0402, 0.8377,-0.0443
04-May-2019 22:06:42.888, 0.0407, 0.8409,-0.0444
04-May-2019 22:06:42.908, 0.0400, 0.8445,-0.0442
04-May-2019 22:06:42.926, 0.0390, 0.8485,-0.0440
04-May-2019 22:06:42.946, 0.0386, 0.8526,-0.0438
04-May-2019 22:06:42.965, 0.0394, 0.8565,-0.0439
04-May-2019 22:06:42.985, 0.0410, 0.8596,-0.0442
04-May-2019 22:06:43.004, 0.0423, 0.8626,-0.0445
04-May-2019 22:06:43.024, 0.0425, 0.8662,-0.0447
04-May-2019 22:06:43.043, 0.0424, 0.8692,-0.0447
04-May-2019 22:06:43.063, 0.0421, 0.8730,-0.0447
04-May-2019 22:06:43.082, 0.0414, 0.8766,-0.0443
04-May-2019 22:06:43.102, 0.0399, 0.8799,-0.0428
04-May-2019 22:06:43.121, 0.0385, 0.8817,-0.0408
04-May-2019 22:06:43.140, 0.0373, 0.8830,-0.0389
04-May-2019 22:06:43.160, 0.0352, 0.8855,-0.0373
04-May-2019 22:06:43.179, 0.0332, 0.8888,-0.0361
04-May-2019 22:06:43.200, 0.0326, 0.8925,-0.0355
04-May-2019 22:06:43.218, 0.0328, 0.8955,-0.0351
04-May-2019 22:06:43.238, 0.0333, 0.8995,-0.0350
04-May-2019 22:06:43.257, 0.0339, 0.9037,-0.0350
04-May-2019 22:06:43.277, 0.0350, 0.9080,-0.0356
04-May-2019 22:06:43.296, 0.0359, 0.9127,-0.0367
04-May-2019 22:06:43.316, 0.0366, 0.9178,-0.0380
04-May-2019 22:06:43.335, 0.0374, 0.9231,-0.0396
04-May-2019 22:06:43.355, 0.0388, 0.9281,-0.0416
04-May-2019 22:06:43.375, 0.0413, 0.9328,-0.0441
04-May-2019 22:06:43.395, 0.0447, 0.9370,-0.0463
04-May-2019 22:06:43.414, 0.0485, 0.9406,-0.0481
04-May-2019 22:06:43.433, 0.0510, 0.9432,-0.0493
04-May-2019 22:06:43.452, 0.0541, 0.9465,-0.0512
04-May-2019 22:06:43.472, 0.0570, 0.9497,-0.0533
04-May-2019 22:06:43.491, 0.0603, 0.9528,-0.0558
04-May-2019 22:06:43.510, 0.0641, 0.9563,-0.0589
04-May-2019 22:06:43.530, 0.0686, 0.9599,-0.0624
04-May-2019 22:06:43.550, 0.0729, 0.9633,-0.0661
04-May-2019 22:06:43.570, 0.0765, 0.9667,-0.0695
04-May-2019 22:06:43.588, 0.0787, 0.9697,-0.0718
04-May-2019 22:06:43.608, 0.0811, 0.9739,-0.0743
04-May-2019 22:06:43.627, 0.0829, 0.9787,-0.0766
04-May-2019 22:06:43.647, 0.0843, 0.9840,-0.0786
04-May-2019 22:06:43.666, 0.0860, 0.9898,-0.0806
04-May-2019 22:06:43.685, 0.0874, 0.9960,-0.0820
04-May-2019 22:06:43.705, 0.0876, 1.0025,-0.0826
04-May-2019 22:06:43.724, 0.0863, 1.0098,-0.0827
04-May-2019 22:06:43.744, 0.0848, 1.0177,-0.0827
04-May-2019 22:06:43.764, 0.0839, 1.0257,-0.0830
04-May-2019 22:06:43.783, 0.0842, 1.0318,-0.0836
04-May-2019 22:06:43.802, 0.0850, 1.0394,-0.0846
04-May-2019 22:06:43.822, 0.0863, 1.0457,-0.0856
04-May-2019 22:06:43.841, 0.0876, 1.0508,-0.0860
04-May-2019 22:06:43.861, 0.0886, 1.0553,-0.0861
04-May-2019 22:06:43.880, 0.0892, 1.0599,-0.0856
04-May-2019 22:06:43.900, 0.0887, 1.0651,-0.0843
04-May-2019 22:06:43.919, 0.0869, 1.0707,-0.0825
04-May-2019 22:06:43.939, 0.0854, 1.0763,-0.0810
04-May-2019 22:06:43.958, 0.0856, 1.0812,-0.0805
04-May-2019 22:06:43.978, 0.0866, 1.0845,-0.0807
04-May-2019 22:06:43.997, 0.0882, 1.0884,-0.0814
04-May-2019 22:06:44.017, 0.0896, 1.0922,-0.0825
04-May-2019 22:06:44.036, 0.0910, 1.0963,-0.0841
04-May-2019 22:06:44.055, 0.0923, 1.1006,-0.0856
04-May-2019 22:06:44.075, 0.0935, 1.1050,-0.0870
04-May-2019 22:06:44.095, 0.0958, 1.1098,-0.0884
04-May-2019 22:06:44.115, 0.0988, 1.1147,-0.0898
04-May-2019 22:06:44.133, 0.1005, 1.1182,-0.0905
04-May-2019 22:06:44.153, 0.1028, 1.1227,-0.0918
04-May-2019 22:06:44.172, 0.1048, 1.1272,-0.0931
04-May-2019 22:06:44.192, 0.1070, 1.1321,-0.0948
04-May-2019 22:06:44.211, 0.1087, 1.1377,-0.0966
04-May-2019 22:06:44.231, 0.1108, 1.1439,-0.0989
04-May-2019 22:06:44.250, 0.1136, 1.1505,-0.1017
04-May-2019 22:06:44.269, 0.1163, 1.1572,-0.1046
04-May-2019 22:06:44.289, 0.1190, 1.1635,-0.1077
04-May-2019 22:06:44.309, 0.1207, 1.1678,-0.1098
04-May-2019 22:06:44.328, 0.1223, 1.1730,-0.1126
04-May-2019 22:06:44.348, 0.1240, 1.1785,-0.1157
04-May-2019 22:06:44.367, 0.1255, 1.1844,-0.1185
04-May-2019 22:06:44.386, 0.1274, 1.1899,-0.1209
04-May-2019 22:06:44.406, 0.1302, 1.1940,-0.1229
04-May-2019 22:06:44.425, 0.1332, 1.1973,-0.1249
04-May-2019 22:06:44.444, 0.1354, 1.2001,-0.1273
04-May-2019 22:06:44.465, 0.1370, 1.2025,-0.1291
04-May-2019 22:06:44.485, 0.1377, 1.2052,-0.1303
04-May-2019 22:06:44.503, 0.1374, 1.2077,-0.1306
04-May-2019 22:06:44.523, 0.1372, 1.2109,-0.1308
04-May-2019 22:06:44.542, 0.1378, 1.2137,-0.1314
04-May-2019 22:06:44.562, 0.1385, 1.2165,-0.1323
04-May-2019 22:06:44.581, 0.1398, 1.2195,-0.1335
04-May-2019 22:06:44.600, 0.1420, 1.2229,-0.1362
04-May-2019 22:06:44.620, 0.1448, 1.2272,-0.1403
04-May-2019 22:06:44.639, 0.1469, 1.2322,-0.1443
04-May-2019 22:06:44.660, 0.1483, 1.2375,-0.1477
04-May-2019 22:06:44.678, 0.1496, 1.2429,-0.1508
04-May-2019 22:06:44.698, 0.1507, 1.2467,-0.1529
04-May-2019 22:06:44.717, 0.1529, 1.2514,-0.1561
04-May-2019 22:06:44.737, 0.1567, 1.2560,-0.1603
04-May-2019 22:06:44.756, 0.1602, 1.2607,-0.1643
04-May-2019 22:06:44.776, 0.1622, 1.2649,-0.1670
04-May-2019 22:06:44.795, 0.1626, 1.2686,-0.1689
04-May-2019 22:06:44.815, 0.1628, 1.2724,-0.1713
04-May-2019 22:06:44.835, 0.1640, 1.2762,-0.1744
04-May-2019 22:06:44.854, 0.1655, 1.2792,-0.1771
04-May-2019 22:06:44.873, 0.1676, 1.2826,-0.1804
04-May-2019 22:06:44.892, 0.1691, 1.2853,-0.1829
04-May-2019 22:06:44.912, 0.1716, 1.2879,-0.1860
04-May-2019 22:06:44.932, 0.1759, 1.2919,-0.1908
04-May-2019 22:06:44.951, 0.1803, 1.2970,-0.1960
04-May-2019 22:06:44.970, 0.1831, 1.3023,-0.1997
04-May-2019 22:06:44.989, 0.1855, 1.3078,-0.2027
04-May-2019 22:06:45.010, 0.1852, 1.3146,-0.2036
04-May-2019 22:06:45.030, 0.1815, 1.3231,-0.2020
04-May-2019 22:06:45.048, 0.1789, 1.3292,-0.2004
04-May-2019 22:06:45.068, 0.1796, 1.3358,-0.2008
04-May-2019 22:06:45.087, 0.1846, 1.3409,-0.2050
04-May-2019 22:06:45.106, 0.1912, 1.3454,-0.2112
04-May-2019 22:06:45.126, 0.1976, 1.3504,-0.2177
04-May-2019 22:06:45.145, 0.2019, 1.3555,-0.2232
04-May-2019 22:06:45.165, 0.2044, 1.3596,-0.2269
04-May-2019 22:06:45.185, 0.2072, 1.3629,-0.2306
04-May-2019 22:06:45.204, 0.2130, 1.3659,-0.2366
04-May-2019 22:06:45.223, 0.2212, 1.3684,-0.2442
04-May-2019 22:06:45.243, 0.2283, 1.3705,-0.2510
04-May-2019 22:06:45.262, 0.2381, 1.3739,-0.2609
04-May-2019 22:06:45.282, 0.2481, 1.3778,-0.2719
04-May-2019 22:06:45.301, 0.2583, 1.3812,-0.2837
04-May-2019 22:06:45.320, 0.2704, 1.3843,-0.2973
04-May-2019 22:06:45.340, 0.2803, 1.3874,-0.3085
04-May-2019 22:06:45.359, 0.2872, 1.3901,-0.3163
04-May-2019 22:06:45.379, 0.2921, 1.3931,-0.3227
04-May-2019 22:06:45.399, 0.2959, 1.3957,-0.3277
04-May-2019 22:06:45.418, 0.3015, 1.3994,-0.3348
04-May-2019 22:06:45.437, 0.3053, 1.4027,-0.3397
04-May-2019 22:06:45.457, 0.3055, 1.4047,-0.3402
04-May-2019 22:06:45.477, 0.3053, 1.4069,-0.3405
04-May-2019 22:06:45.496, 0.3067, 1.4095,-0.3422
04-May-2019 22:06:45.516, 0.3071, 1.4121,-0.3429
04-May-2019 22:06:45.535, 0.3057, 1.4140,-0.3424
04-May-2019 22:06:45.555, 0.3024, 1.4156,-0.3396
04-May-2019 22:06:45.575, 0.2975, 1.4169,-0.3345
04-May-2019 22:06:45.593, 0.2937, 1.4179,-0.3302
04-May-2019 22:06:45.613, 0.2861, 1.4197,-0.3222
04-May-2019 22:06:45.632, 0.2733, 1.4209,-0.3100
04-May-2019 22:06:45.651, 0.2575, 1.4214,-0.2957
04-May-2019 22:06:45.671, 0.2393, 1.4204,-0.2794
04-May-2019 22:06:45.690, 0.2236, 1.4198,-0.2650
04-May-2019 22:06:45.710, 0.2118, 1.4201,-0.2531
04-May-2019 22:06:45.730, 0.2021, 1.4205,-0.2425
04-May-2019 22:06:45.751, 0.1929, 1.4205,-0.2329
04-May-2019 22:06:45.768, 0.1840, 1.4199,-0.2243
04-May-2019 22:06:45.787, 0.1790, 1.4194,-0.2195
04-May-2019 22:06:45.807, 0.1771, 1.4192,-0.2171
04-May-2019 22:06:45.826, 0.1787, 1.4193,-0.2176
04-May-2019 22:06:45.846, 0.1804, 1.4199,-0.2183
04-May-2019 22:06:45.866, 0.1806, 1.4194,-0.2190
04-May-2019 22:06:45.885, 0.1795, 1.4179,-0.2195
04-May-2019 22:06:45.904, 0.1817, 1.4168,-0.2219
04-May-2019 22:06:45.924, 0.1892, 1.4170,-0.2280
04-May-2019 22:06:45.944, 0.1968, 1.4174,-0.2340
