Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 22:30:14.823, 0.0460,-1.0425,-0.2023, 0.0475,-0.0504,-0.0770,-0.0117, 1.4452,-0.0560
04-May-2019 22:30:14.843, 0.0554,-0.9739,-0.2205, 0.0667,-0.0364,-0.0928,-0.0162, 1.4475,-0.0539
04-May-2019 22:30:14.862,-0.0108,-0.8987,-0.2238, 0.0226, 0.0693,-0.0977,-0.0172, 1.4513,-0.0531
04-May-2019 22:30:14.882,-0.0813,-0.9244,-0.2669,-0.0532, 0.0936,-0.1279,-0.0061, 1.4517,-0.0624
04-May-2019 22:30:14.901,-0.0773,-0.9833,-0.2815,-0.0872, 0.0356,-0.1569, 0.0069, 1.4492,-0.0734
04-May-2019 22:30:14.921,-0.0269,-1.0334,-0.2747,-0.0546,-0.0174,-0.1592, 0.0119, 1.4476,-0.0739
04-May-2019 22:30:14.940, 0.0006,-1.0474,-0.2294,-0.0100,-0.0561,-0.1292, 0.0093, 1.4473,-0.0670
04-May-2019 22:30:14.959,-0.0023,-1.0251,-0.2142, 0.0015,-0.0450,-0.0974, 0.0060, 1.4489,-0.0604
04-May-2019 22:30:14.979,-0.0192,-1.0219,-0.2253,-0.0131,-0.0254,-0.0978, 0.0025, 1.4531,-0.0530
04-May-2019 22:30:14.999,-0.0191,-1.0474,-0.2534,-0.0191,-0.0399,-0.1276, 0.0022, 1.4586,-0.0465
04-May-2019 22:30:15.018,-0.0347,-1.0485,-0.2665,-0.0261,-0.0579,-0.1539, 0.0069, 1.4634,-0.0457
04-May-2019 22:30:15.037,-0.0684,-1.0208,-0.2830,-0.0509,-0.0429,-0.1789, 0.0210, 1.4723,-0.0523
04-May-2019 22:30:15.057,-0.0927,-0.9857,-0.2838,-0.0870,-0.0041,-0.1975, 0.0486, 1.4838,-0.0720
04-May-2019 22:30:15.076,-0.1191,-0.9649,-0.2645,-0.1133, 0.0234,-0.2034, 0.0946, 1.4956,-0.1116
04-May-2019 22:30:15.096,-0.1228,-0.9463,-0.2569,-0.1322, 0.0428,-0.1946, 0.1661, 1.5077,-0.1779
04-May-2019 22:30:15.115,-0.1063,-0.9193,-0.2345,-0.1299, 0.0640,-0.1997, 0.2795, 1.5204,-0.2873
04-May-2019 22:30:15.135,-0.0785,-0.8920,-0.2238,-0.1145, 0.0960,-0.1940, 0.4655, 1.5318,-0.4714
04-May-2019 22:30:15.157,-0.0469,-0.8819,-0.2152,-0.0825, 0.1124,-0.1924, 0.7668, 1.5401,-0.7717
04-May-2019 22:30:15.173,-0.0383,-0.8730,-0.2330,-0.0675, 0.1224,-0.2132, 1.2018, 1.5439,-1.2047
04-May-2019 22:30:15.193,-0.0244,-0.8546,-0.2147,-0.0531, 0.1450,-0.2165, 1.6332, 1.5420,-1.6346
04-May-2019 22:30:15.212,-0.0082,-0.8469,-0.1942,-0.0481, 0.1505,-0.2098, 1.8474, 1.5378,-1.8484
04-May-2019 22:30:15.232,-0.0013,-0.8555,-0.1676,-0.0367, 0.1488,-0.1989, 1.9955, 1.5309,-1.9959
04-May-2019 22:30:15.251,-0.0207,-0.8554,-0.1684,-0.0514, 0.1420,-0.1842, 2.0742, 1.5238,-2.0735
04-May-2019 22:30:15.271,-0.0403,-0.8452,-0.1950,-0.0779, 0.1506,-0.2162, 2.1233, 1.5169,-2.1211
04-May-2019 22:30:15.290,-0.0432,-0.8561,-0.1700,-0.0972, 0.1521,-0.2183, 2.1376, 1.5112,-2.1349
04-May-2019 22:30:15.310,-0.0280,-0.8996,-0.1513,-0.0915, 0.1298,-0.1886, 2.1162, 1.5071,-2.1129
04-May-2019 22:30:15.329,-0.0061,-0.9796,-0.1498,-0.0770, 0.0619,-0.1831, 2.0664, 1.5045,-2.0612
04-May-2019 22:30:15.348,-0.0067,-1.0604,-0.1007,-0.0657,-0.0218,-0.1606, 2.0059, 1.5029,-1.9990
04-May-2019 22:30:15.368,-0.0209,-1.1345,-0.0643,-0.0850,-0.1369,-0.0894, 1.9444, 1.5018,-1.9375
04-May-2019 22:30:15.387, 0.0084,-1.1978,-0.0819,-0.0826,-0.1625,-0.0847, 1.9006, 1.5013,-1.8945
04-May-2019 22:30:15.407, 0.1495,-1.3315,-0.0944,-0.0021,-0.2525,-0.1173, 1.8197, 1.5018,-1.8103
04-May-2019 22:30:15.426, 0.3022,-1.4821, 0.0386, 0.1669,-0.4164,-0.0615, 1.6644, 1.5031,-1.6455
04-May-2019 22:30:15.446, 0.2738,-1.4886, 0.2518, 0.2523,-0.5226, 0.1656, 1.5072, 1.5021,-1.4802
04-May-2019 22:30:15.465, 0.1700,-1.2175, 0.2091, 0.1363,-0.3806, 0.2791, 1.4446, 1.4992,-1.4113
04-May-2019 22:30:15.485, 0.1492,-0.9788,-0.0306, 0.0826,-0.0786, 0.1069, 1.3983, 1.4964,-1.3538
04-May-2019 22:30:15.504, 0.1119,-0.9271,-0.1560, 0.0654, 0.0674,-0.1063, 1.3097, 1.4954,-1.2540
04-May-2019 22:30:15.524,-0.0081,-1.0123, 0.0344,-0.0241, 0.0444,-0.0578, 1.1781, 1.4941,-1.1198
04-May-2019 22:30:15.544,-0.0651,-1.2372, 0.2528,-0.1360,-0.2405, 0.2926, 1.0589, 1.4895,-1.0054
04-May-2019 22:30:15.562, 0.0266,-1.2603, 0.2886,-0.1031,-0.2905, 0.3424, 1.0175, 1.4862,-0.9680
04-May-2019 22:30:15.582, 0.1770,-1.0459, 0.1266, 0.0337,-0.1702, 0.2680, 1.0314, 1.4851,-0.9814
04-May-2019 22:30:15.602, 0.2471,-0.8128, 0.0031, 0.1492, 0.0723, 0.0848, 1.1115, 1.4877,-1.0565
04-May-2019 22:30:15.621, 0.2260,-0.6392, 0.0052, 0.1725, 0.2798, 0.0154, 1.1991, 1.4903,-1.1445
04-May-2019 22:30:15.640, 0.1543,-0.5667, 0.0393, 0.1146, 0.4103, 0.0577, 1.2708, 1.4906,-1.2225
04-May-2019 22:30:15.660, 0.1189,-0.6223,-0.0048, 0.0500, 0.4133, 0.0475, 1.3184, 1.4895,-1.2749
04-May-2019 22:30:15.679, 0.1500,-0.7661,-0.0500, 0.0483, 0.3033,-0.0172, 1.3081, 1.4897,-1.2671
04-May-2019 22:30:15.699, 0.1991,-0.9245,-0.0903, 0.1017, 0.1551,-0.0467, 1.2472, 1.4920,-1.2075
04-May-2019 22:30:15.718, 0.2073,-1.0567,-0.1119, 0.1414,-0.0024,-0.0845, 1.1906, 1.4959,-1.1532
04-May-2019 22:30:15.738, 0.1670,-1.0684,-0.0530, 0.1271,-0.0802,-0.0543, 1.1702, 1.5000,-1.1351
04-May-2019 22:30:15.757, 0.1358,-0.9978,-0.0409, 0.0886,-0.0406,-0.0088, 1.1739, 1.5065,-1.1389
04-May-2019 22:30:15.777, 0.1292,-0.9128,-0.0495, 0.0736, 0.0435,-0.0275, 1.2055, 1.5139,-1.1669
04-May-2019 22:30:15.796, 0.1867,-0.8771,-0.0564, 0.1051, 0.1109,-0.0354, 1.2226, 1.5210,-1.1786
04-May-2019 22:30:15.815, 0.2650,-0.9057,-0.0477, 0.1856, 0.1111,-0.0356, 1.1935, 1.5274,-1.1403
04-May-2019 22:30:15.835, 0.3124,-0.9457,-0.0851, 0.2635, 0.0688,-0.0436, 1.0979, 1.5322,-1.0308
04-May-2019 22:30:15.855, 0.2771,-0.9402,-0.1659, 0.2748, 0.0486,-0.1046, 0.9201, 1.5338,-0.8367
04-May-2019 22:30:15.874, 0.2005,-0.9017,-0.2047, 0.2159, 0.0799,-0.1620, 0.6911, 1.5308,-0.5900
04-May-2019 22:30:15.893, 0.0671,-0.8981,-0.2390, 0.1189, 0.1059,-0.1765, 0.4907, 1.5226,-0.3730
04-May-2019 22:30:15.913,-0.1152,-0.9454,-0.3039,-0.0417, 0.0788,-0.2240, 0.3757, 1.5129,-0.2497
04-May-2019 22:30:15.932,-0.2144,-1.0634,-0.3783,-0.2043, 0.0084,-0.2714, 0.2616, 1.4943,-0.1316
04-May-2019 22:30:15.952,-0.1468,-1.3062,-0.2124,-0.2159,-0.1705,-0.2334, 0.1931, 1.4697,-0.0613
04-May-2019 22:30:15.971, 0.0139,-1.5859,-0.0263,-0.0889,-0.4693, 0.0372, 0.1700, 1.4461,-0.0199
04-May-2019 22:30:15.991,-0.0052,-1.6604, 0.0085, 0.0205,-0.6735, 0.1256, 0.1716, 1.4317,-0.0007
04-May-2019 22:30:16.010,-0.2327,-1.4710, 0.0650,-0.1565,-0.5948, 0.2004, 0.1781, 1.4241,-0.0050
04-May-2019 22:30:16.029,-0.2280,-1.2487,-0.0680,-0.2948,-0.3741, 0.1557, 0.1899, 1.4184,-0.0189
04-May-2019 22:30:16.049,-0.0934,-1.0565,-0.0835,-0.1886,-0.1542, 0.0528, 0.1875, 1.4151,-0.0180
04-May-2019 22:30:16.068, 0.0320,-0.9312, 0.0817,-0.0532, 0.0016, 0.1436, 0.1612, 1.4162, 0.0051
04-May-2019 22:30:16.088, 0.1045,-0.8395, 0.1379, 0.0856, 0.1493, 0.2862, 0.1266, 1.4207, 0.0358
04-May-2019 22:30:16.107, 0.0561,-0.7596, 0.0854, 0.0844, 0.1925, 0.2593, 0.1008, 1.4252, 0.0568
04-May-2019 22:30:16.128,-0.0738,-0.6892, 0.0736,-0.0109, 0.2660, 0.2131, 0.0743, 1.4346, 0.0754
04-May-2019 22:30:16.146,-0.1795,-0.6625,-0.0124,-0.1468, 0.3245, 0.1639, 0.0544, 1.4455, 0.0901
04-May-2019 22:30:16.165,-0.1740,-0.6803,-0.0355,-0.1978, 0.3228, 0.0741, 0.0292, 1.4549, 0.1124
04-May-2019 22:30:16.185,-0.0449,-0.7359,-0.0532,-0.1235, 0.2973, 0.0827, 0.0108, 1.4606, 0.1342
04-May-2019 22:30:16.204, 0.0282,-0.9022,-0.0872, 0.0080, 0.1871, 0.0207, 0.0189, 1.4646, 0.1296
04-May-2019 22:30:16.224, 0.0030,-1.0717,-0.0805, 0.0189, 0.0003, 0.0195, 0.0599, 1.4692, 0.0887
04-May-2019 22:30:16.243,-0.0738,-1.1685,-0.0851,-0.0447,-0.1363, 0.0139, 0.1249, 1.4751, 0.0208
04-May-2019 22:30:16.263,-0.1313,-1.1568,-0.1624,-0.1230,-0.1771,-0.0286, 0.1822, 1.4800,-0.0423
04-May-2019 22:30:16.282,-0.1545,-1.0797,-0.1479,-0.1756,-0.1282,-0.0856, 0.2613, 1.4865,-0.1319
04-May-2019 22:30:16.302,-0.0888,-0.9851,-0.1447,-0.1576,-0.0397,-0.0667, 0.3507, 1.4927,-0.2312
04-May-2019 22:30:16.321, 0.0025,-0.8987,-0.1743,-0.0681, 0.0623,-0.0891, 0.4545, 1.4983,-0.3457
04-May-2019 22:30:16.341, 0.0078,-0.8268,-0.2289,-0.0285, 0.1336,-0.1517, 0.5571, 1.5030,-0.4614
04-May-2019 22:30:16.360,-0.0112,-0.7770,-0.2303,-0.0368, 0.1990,-0.1793, 0.6550, 1.5067,-0.5733
04-May-2019 22:30:16.380,-0.0463,-0.7692,-0.2354,-0.0717, 0.2309,-0.1879, 0.7419, 1.5079,-0.6737
04-May-2019 22:30:16.399,-0.0551,-0.8070,-0.1932,-0.1028, 0.2140,-0.1768, 0.8151, 1.5060,-0.7606
04-May-2019 22:30:16.419,-0.0222,-0.8471,-0.1862,-0.0957, 0.1711,-0.1356, 0.8694, 1.5021,-0.8283
04-May-2019 22:30:16.439,-0.0028,-0.8565,-0.1900,-0.0643, 0.1400,-0.1464, 0.9026, 1.4967,-0.8755
04-May-2019 22:30:16.458,-0.0283,-0.8263,-0.2226,-0.0765, 0.1495,-0.1422, 0.9162, 1.4921,-0.9004
04-May-2019 22:30:16.477,-0.0358,-0.8277,-0.2882,-0.1051, 0.1828,-0.2200, 0.8977, 1.4828,-0.8988
04-May-2019 22:30:16.496, 0.0790,-0.9442,-0.1409,-0.0814, 0.1258,-0.1470, 0.8377, 1.4693,-0.8554
04-May-2019 22:30:16.517, 0.3580,-1.2424,-0.0970, 0.1360,-0.0808,-0.0191, 0.7566, 1.4523,-0.7797
04-May-2019 22:30:16.535, 0.5414,-1.5207, 0.0409, 0.3923,-0.4173, 0.0401, 0.6926, 1.4368,-0.7161
04-May-2019 22:30:16.555, 0.4236,-1.5254, 0.2796, 0.4243,-0.5773, 0.2952, 0.6699, 1.4268,-0.6938
04-May-2019 22:30:16.574, 0.2803,-1.3943, 0.2392, 0.2417,-0.4608, 0.4087, 0.6784, 1.4179,-0.6982
04-May-2019 22:30:16.594, 0.1519,-1.3825, 0.1824, 0.1205,-0.3856, 0.3157, 0.7036, 1.4138,-0.7161
04-May-2019 22:30:16.613, 0.0102,-1.4802, 0.2551,-0.0209,-0.4397, 0.3188, 0.7199, 1.4172,-0.7282
04-May-2019 22:30:16.633,-0.1308,-1.4407, 0.2735,-0.2280,-0.4516, 0.3834, 0.7247, 1.4236,-0.7360
04-May-2019 22:30:16.652,-0.1595,-1.2860, 0.1427,-0.2599,-0.3796, 0.3271, 0.7355, 1.4280,-0.7544
04-May-2019 22:30:16.672,-0.0678,-1.0752,-0.0209,-0.2157,-0.2008, 0.1483, 0.7744, 1.4312,-0.8060
04-May-2019 22:30:16.691, 0.0907,-0.8098,-0.0242,-0.0969, 0.0486, 0.0601, 0.8331, 1.4335,-0.8727
04-May-2019 22:30:16.711, 0.2590,-0.6265,-0.0362, 0.0848, 0.2888, 0.0640, 0.8896, 1.4366,-0.9313
04-May-2019 22:30:16.730, 0.3198,-0.5586, 0.0052, 0.1936, 0.4124, 0.0483, 0.9259, 1.4375,-0.9737
04-May-2019 22:30:16.749, 0.2722,-0.6420, 0.0656, 0.1957, 0.4086, 0.1241, 0.9181, 1.4332,-0.9741
04-May-2019 22:30:16.769, 0.2060,-0.8042, 0.1005, 0.1246, 0.2664, 0.1762, 0.8863, 1.4262,-0.9465
04-May-2019 22:30:16.788, 0.1720,-0.9350, 0.0691, 0.0712, 0.1130, 0.1985, 0.8651, 1.4218,-0.9256
04-May-2019 22:30:16.808, 0.1524,-1.0225,-0.0164, 0.0398,-0.0338, 0.0821, 0.8524, 1.4207,-0.9127
04-May-2019 22:30:16.827, 0.1365,-1.0467,-0.0156, 0.0315,-0.0493, 0.0754, 0.8416, 1.4214,-0.9028
04-May-2019 22:30:16.847, 0.1326,-1.0528, 0.0133, 0.0255,-0.0641, 0.1020, 0.8271, 1.4237,-0.8895
04-May-2019 22:30:16.866, 0.1180,-1.0261, 0.0037, 0.0251,-0.0540, 0.1102, 0.8181, 1.4273,-0.8822
04-May-2019 22:30:16.886, 0.1015,-0.9897,-0.0249, 0.0057,-0.0151, 0.0857, 0.8093, 1.4316,-0.8767
04-May-2019 22:30:16.905, 0.1209,-0.9675,-0.0643, 0.0099, 0.0107, 0.0485, 0.7958, 1.4355,-0.8660
04-May-2019 22:30:16.925, 0.1598,-0.9518,-0.0839, 0.0457, 0.0326, 0.0158, 0.7828, 1.4402,-0.8538
04-May-2019 22:30:16.944, 0.1911,-0.9419,-0.0917, 0.0906, 0.0475, 0.0043, 0.7698, 1.4449,-0.8409
04-May-2019 22:30:16.963, 0.2176,-0.9462,-0.0945, 0.1214, 0.0498,-0.0079, 0.7554, 1.4482,-0.8270
04-May-2019 22:30:16.983, 0.2048,-0.9608,-0.1192, 0.1231, 0.0319,-0.0302, 0.7430, 1.4497,-0.8136
04-May-2019 22:30:17.002, 0.1425,-0.9509,-0.1828, 0.0991, 0.0343,-0.0673, 0.7348, 1.4503,-0.8033
04-May-2019 22:30:17.022, 0.0629,-0.8868,-0.1891, 0.0207, 0.0662,-0.1050, 0.7217, 1.4515,-0.7873
04-May-2019 22:30:17.041, 0.0584,-0.8248,-0.1913,-0.0291, 0.1434,-0.1028, 0.7026, 1.4527,-0.7660
04-May-2019 22:30:17.061, 0.1192,-0.8089,-0.1895, 0.0149, 0.1818,-0.0979, 0.6754, 1.4529,-0.7352
04-May-2019 22:30:17.080, 0.1479,-0.8251,-0.1960, 0.0694, 0.1770,-0.0963, 0.6330, 1.4510,-0.6875
04-May-2019 22:30:17.100, 0.1391,-0.8356,-0.1922, 0.0773, 0.1608,-0.0899, 0.5770, 1.4475,-0.6259
04-May-2019 22:30:17.119, 0.1205,-0.8591,-0.1888, 0.0689, 0.1487,-0.0791, 0.5168, 1.4427,-0.5607
04-May-2019 22:30:17.138, 0.0680,-0.9019,-0.1877, 0.0422, 0.1101,-0.0681, 0.4634, 1.4377,-0.5020
04-May-2019 22:30:17.158,-0.0013,-0.9439,-0.2101,-0.0274, 0.0713,-0.0707, 0.4158, 1.4311,-0.4504
04-May-2019 22:30:17.177,-0.0500,-1.0265,-0.2603,-0.0852, 0.0117,-0.0882, 0.3758, 1.4222,-0.4107
04-May-2019 22:30:17.197,-0.0478,-1.1384,-0.2322,-0.0988,-0.0964,-0.1119, 0.3190, 1.4039,-0.3566
04-May-2019 22:30:17.216,-0.0309,-1.2150,-0.0755,-0.0977,-0.2017, 0.0242, 0.2788, 1.3844,-0.3147
04-May-2019 22:30:17.236,-0.0164,-1.1797, 0.0508,-0.0700,-0.2310, 0.1864, 0.2625, 1.3710,-0.2908
04-May-2019 22:30:17.255,-0.0141,-1.1265, 0.0498,-0.0694,-0.1618, 0.2727, 0.2640, 1.3629,-0.2796
04-May-2019 22:30:17.275,-0.0394,-1.2639,-0.0698,-0.0710,-0.1951, 0.1897, 0.2691, 1.3556,-0.2769
04-May-2019 22:30:17.294,-0.1280,-1.4959,-0.0383,-0.1468,-0.4091, 0.1452, 0.2726, 1.3482,-0.2822
04-May-2019 22:30:17.314,-0.0669,-1.4946,-0.0226,-0.1898,-0.5722, 0.1948, 0.2873, 1.3430,-0.2976
04-May-2019 22:30:17.333, 0.0707,-1.1783,-0.0277,-0.0576,-0.3764, 0.1833, 0.3130, 1.3459,-0.3223
04-May-2019 22:30:17.353, 0.1196,-0.8739,-0.0421, 0.0484, 0.1032, 0.1587, 0.3408, 1.3562,-0.3505
04-May-2019 22:30:17.372, 0.1171,-0.7331,-0.1254, 0.0462, 0.2053, 0.0980, 0.3579, 1.3641,-0.3659
04-May-2019 22:30:17.392, 0.0657,-0.7977,-0.0159, 0.0292, 0.2324, 0.0974, 0.3715, 1.3707,-0.3779
04-May-2019 22:30:17.411, 0.0070,-0.9389, 0.0458,-0.0476, 0.1107, 0.2161, 0.3809, 1.3764,-0.3862
04-May-2019 22:30:17.430,-0.0314,-1.0233,-0.0035,-0.0842,-0.0056, 0.2056, 0.3929, 1.3844,-0.3982
04-May-2019 22:30:17.450,-0.0579,-1.0324,-0.0799,-0.1193,-0.0507, 0.1090, 0.4095, 1.3938,-0.4140
04-May-2019 22:30:17.469,-0.0208,-1.0006,-0.0736,-0.1147,-0.0352, 0.0688, 0.4365, 1.4039,-0.4377
04-May-2019 22:30:17.489,-0.0005,-0.9639,-0.0447,-0.0760, 0.0099, 0.0840, 0.4739, 1.4129,-0.4710
04-May-2019 22:30:17.508,-0.0457,-0.9750,-0.0796,-0.0914, 0.0211, 0.0831, 0.5155, 1.4193,-0.5106
04-May-2019 22:30:17.528,-0.0727,-0.9955,-0.1161,-0.1498,-0.0062, 0.0082, 0.5554, 1.4240,-0.5516
04-May-2019 22:30:17.547,-0.0329,-1.0040,-0.1255,-0.1435,-0.0110, 0.0005, 0.5828, 1.4273,-0.5811
04-May-2019 22:30:17.567, 0.0448,-0.9781,-0.1288,-0.0726,-0.0059,-0.0148, 0.6223, 1.4325,-0.6212
04-May-2019 22:30:17.586, 0.0977,-0.9275,-0.1360, 0.0032, 0.0402,-0.0257, 0.6674, 1.4373,-0.6647
04-May-2019 22:30:17.606, 0.0530,-0.8994,-0.1664,-0.0025, 0.0837,-0.0589, 0.7116, 1.4401,-0.7065
04-May-2019 22:30:17.625, 0.0037,-0.8962,-0.1900,-0.0671, 0.0946,-0.0784, 0.7555, 1.4412,-0.7468
04-May-2019 22:30:17.644,-0.0190,-0.8886,-0.2002,-0.1034, 0.0962,-0.1190, 0.7922, 1.4405,-0.7794
04-May-2019 22:30:17.664,-0.0048,-0.8590,-0.1147,-0.1143, 0.1176,-0.0616, 0.8227, 1.4386,-0.8049
04-May-2019 22:30:17.683, 0.0298,-0.8291,-0.1715,-0.0926, 0.1433,-0.0379, 0.8508, 1.4352,-0.8247
04-May-2019 22:30:17.703, 0.0902,-0.7848,-0.2431,-0.0171, 0.2053,-0.1529, 0.8719, 1.4302,-0.8346
04-May-2019 22:30:17.722, 0.0983,-0.7068,-0.2573,-0.0123, 0.2408,-0.1684, 0.8846, 1.4254,-0.8382
04-May-2019 22:30:17.742, 0.1009,-0.6358,-0.2310,-0.0224, 0.3236,-0.1624, 0.9018, 1.4174,-0.8425
04-May-2019 22:30:17.761, 0.1321,-0.6027,-0.2231,-0.0180, 0.3719,-0.1131, 0.9106, 1.4073,-0.8354
04-May-2019 22:30:17.781, 0.1647,-0.6096,-0.2289, 0.0126, 0.3849,-0.1227, 0.8894, 1.3941,-0.7932
04-May-2019 22:30:17.800, 0.1752,-0.7545,-0.2192, 0.0301, 0.3264,-0.0732, 0.8331, 1.3765,-0.7128
04-May-2019 22:30:17.820, 0.1254,-1.0667,-0.3882, 0.0166, 0.0753,-0.1533, 0.7493, 1.3522,-0.6068
04-May-2019 22:30:17.839, 0.0133,-1.3763,-0.3221,-0.0801,-0.2433,-0.1929, 0.6442, 1.3192,-0.4980
04-May-2019 22:30:17.858, 0.0101,-1.9850, 0.0854,-0.1481,-0.7049, 0.1776, 0.5488, 1.2879,-0.4229
04-May-2019 22:30:17.878, 0.1179,-2.2534, 0.1107,-0.0944,-1.2465, 0.3562, 0.5047, 1.2812,-0.3947
04-May-2019 22:30:17.897, 0.2728,-1.8737, 0.0630, 0.0638,-1.1561, 0.3411, 0.4977, 1.2853,-0.3918
04-May-2019 22:30:17.917, 0.2924,-1.3769, 0.0793, 0.1656,-0.6424, 0.2984, 0.5056, 1.2832,-0.4151
04-May-2019 22:30:17.936, 0.2677,-1.0672, 0.0760, 0.1337,-0.2508, 0.3524, 0.5277, 1.2782,-0.4590
04-May-2019 22:30:17.956, 0.2648,-0.8268,-0.0389, 0.1068, 0.0260, 0.2687, 0.5673, 1.2776,-0.5142
04-May-2019 22:30:17.975, 0.2626,-0.6534,-0.1189, 0.1084, 0.2276, 0.1476, 0.6046, 1.2805,-0.5653
04-May-2019 22:30:17.995, 0.2319,-0.5738,-0.1843, 0.0858, 0.3629, 0.0740, 0.6287, 1.2861,-0.6064
04-May-2019 22:30:18.014, 0.1592,-0.5998,-0.1651, 0.0328, 0.3867, 0.0344, 0.6401, 1.2911,-0.6408
04-May-2019 22:30:18.034, 0.1397,-0.7042,-0.0967,-0.0248, 0.3122, 0.0926, 0.6383, 1.2937,-0.6648
04-May-2019 22:30:18.053, 0.1867,-0.8053,-0.0819, 0.0001, 0.2079, 0.1375, 0.6305, 1.2958,-0.6808
04-May-2019 22:30:18.073, 0.2264,-0.8929,-0.1135, 0.0698, 0.0706, 0.1037, 0.6248, 1.2997,-0.6963
04-May-2019 22:30:18.092, 0.2441,-0.9541,-0.1198, 0.0845, 0.0379, 0.0952, 0.6198, 1.3032,-0.7058
04-May-2019 22:30:18.111, 0.2803,-0.9874,-0.1040, 0.1053,-0.0076, 0.1039, 0.6125, 1.3083,-0.7151
04-May-2019 22:30:18.131, 0.3311,-1.0218,-0.1091, 0.1606,-0.0346, 0.1031, 0.6101, 1.3137,-0.7257
04-May-2019 22:30:18.150, 0.3703,-1.0570,-0.1354, 0.2094,-0.0695, 0.0851, 0.6096, 1.3188,-0.7352
04-May-2019 22:30:18.170, 0.3778,-1.0806,-0.1674, 0.2418,-0.0973, 0.0431, 0.6065, 1.3233,-0.7386
04-May-2019 22:30:18.189, 0.3374,-1.0896,-0.1851, 0.2292,-0.1168, 0.0220, 0.6008, 1.3278,-0.7345
04-May-2019 22:30:18.209, 0.2553,-1.0625,-0.1950, 0.1672,-0.1069, 0.0042, 0.5944, 1.3326,-0.7257
04-May-2019 22:30:18.228, 0.1850,-0.9892,-0.1799, 0.0824,-0.0601,-0.0018, 0.5944, 1.3372,-0.7185
04-May-2019 22:30:18.247, 0.1681,-0.9183,-0.1589, 0.0444, 0.0253, 0.0224, 0.5991, 1.3401,-0.7153
04-May-2019 22:30:18.267, 0.1528,-0.8799,-0.1337, 0.0333, 0.0812, 0.0276, 0.6099, 1.3436,-0.7146
04-May-2019 22:30:18.286, 0.1208,-0.8996,-0.1139, 0.0094, 0.0909, 0.0619, 0.6259, 1.3477,-0.7185
04-May-2019 22:30:18.306, 0.0870,-0.9370,-0.1044,-0.0277, 0.0581, 0.0599, 0.6454, 1.3528,-0.7259
04-May-2019 22:30:18.325, 0.0595,-0.9561,-0.0901,-0.0568, 0.0280, 0.0688, 0.6619, 1.3586,-0.7322
04-May-2019 22:30:18.345, 0.0543,-0.9218,-0.1001,-0.0742, 0.0338, 0.0600, 0.6801, 1.3653,-0.7410
04-May-2019 22:30:18.364, 0.0549,-0.8701,-0.0806,-0.0711, 0.0886, 0.0620, 0.7001, 1.3720,-0.7516
04-May-2019 22:30:18.384, 0.0341,-0.8609,-0.0891,-0.0800, 0.1255, 0.0627, 0.7149, 1.3777,-0.7595
04-May-2019 22:30:18.403, 0.0415,-0.9404,-0.1267,-0.0921, 0.0951, 0.0356, 0.7236, 1.3831,-0.7636
04-May-2019 22:30:18.423, 0.0803,-1.0734,-0.1387,-0.0406,-0.0901,-0.0031, 0.7282, 1.3881,-0.7650
04-May-2019 22:30:18.442, 0.1268,-1.1909,-0.1268,-0.0144,-0.1523, 0.0043, 0.7299, 1.3914,-0.7644
04-May-2019 22:30:18.461, 0.1493,-1.2291,-0.1161, 0.0252,-0.2404, 0.0091, 0.7321, 1.3938,-0.7637
04-May-2019 22:30:18.481, 0.1306,-1.1128,-0.1232, 0.0277,-0.2072, 0.0100, 0.7395, 1.3941,-0.7692
04-May-2019 22:30:18.501, 0.0951,-0.9510,-0.1162,-0.0057,-0.0444, 0.0065, 0.7506, 1.3940,-0.7804
04-May-2019 22:30:18.520, 0.0742,-0.8495,-0.1098,-0.0429, 0.0937, 0.0177, 0.7599, 1.3937,-0.7911
04-May-2019 22:30:18.540, 0.0726,-0.8301,-0.1338,-0.0500, 0.1540, 0.0098, 0.7643, 1.3935,-0.7979
04-May-2019 22:30:18.559, 0.0862,-0.8809,-0.1213,-0.0421, 0.1347,-0.0130, 0.7613, 1.3935,-0.7989
04-May-2019 22:30:18.578, 0.1128,-0.9528,-0.0946,-0.0201, 0.0676, 0.0251, 0.7545, 1.3938,-0.7961
04-May-2019 22:30:18.598, 0.1420,-0.9896,-0.0879, 0.0083, 0.0043, 0.0354, 0.7520, 1.3951,-0.7958
04-May-2019 22:30:18.618, 0.1385,-0.9885,-0.0901, 0.0196,-0.0037, 0.0366, 0.7533, 1.3962,-0.7985
04-May-2019 22:30:18.637, 0.1203,-0.9847,-0.0934, 0.0080, 0.0009, 0.0397, 0.7540, 1.3960,-0.8003
04-May-2019 22:30:18.656, 0.1306,-1.0006,-0.1205, 0.0029,-0.0041, 0.0162, 0.7554, 1.3955,-0.8024
04-May-2019 22:30:18.676, 0.1507,-1.0290,-0.1041, 0.0215,-0.0311, 0.0136, 0.7564, 1.3957,-0.8030
04-May-2019 22:30:18.695, 0.1494,-1.0469,-0.0869, 0.0362,-0.0529, 0.0320, 0.7572, 1.3968,-0.8031
04-May-2019 22:30:18.715, 0.1151,-1.0523,-0.0897, 0.0178,-0.0665, 0.0393, 0.7567, 1.3982,-0.8033
